5509,0.93046874,0.9216797,0.92714846,0.9294922,0.9296875,0.9296875,0.8328125,0.8330078,0.828125,0.84042966
5609,0.9294922,0.9230469,0.92695314,0.93046874,0.928125,0.928125,0.8328125,0.83378905,0.82890624,0.8394531
5709,0.9308594,0.9234375,0.9277344,0.9320313,0.9291016,0.9291016,0.83339846,0.8335937,0.83144534,0.84101564
5809,0.9298828,0.9232422,0.9279297,0.93300784,0.9277344,0.9277344,0.83203125,0.8376953,0.83203125,0.8423828
5909,0.93007815,0.9232422,0.9296875,0.93242186,0.9296875,0.9296875,0.83339846,0.8382813,0.8318359,0.8435547
6009,0.93007815,0.92402345,0.9285156,0.9332031,0.93125,0.93125,0.83261716,0.83808595,0.83066404,0.8439453
6109,0.9326172,0.9238281,0.92871094,0.93242186,0.93066406,0.93066406,0.8345703,0.83671874,0.8318359,0.84101564
6209,0.93222654,0.92402345,0.9285156,0.93183595,0.93183595,0.93183595,0.83515626,0.8335937,0.83496094,0.8408203
6309,0.93222654,0.92519534,0.9283203,0.9310547,0.9314453,0.9314453,0.83671874,0.8341797,0.8376953,0.83867186
6409,0.93300784,0.92578125,0.9285156,0.9328125,0.9316406,0.9316406,0.840625,0.83203125,0.8373047,0.83632815
6509,0.9328125,0.928125,0.9291016,0.93242186,0.93183595,0.93183595,0.83984375,0.83125,0.8371094,0.8382813
6609,0.93359375,0.9279297,0.92890626,0.9314453,0.9310547,0.9310547,0.83984375,0.8304688,0.8419922,0.8396484
6709,0.93222654,0.9279297,0.9285156,0.93417966,0.9326172,0.9326172,0.8394531,0.8294922,0.84121096,0.8388672
6809,0.9310547,0.9277344,0.9291016,0.9351562,0.9328125,0.9328125,0.8423828,0.83027345,0.8402344,0.83671874
6909,0.9316406,0.9283203,0.93046874,0.9337891,0.9314453,0.9314453,0.8414062,0.8310547,0.8417969,0.84042966
7009,0.93183595,0.92871094,0.93046874,0.93300784,0.93066406,0.93066406,0.84160155,0.83261716,0.8417969,0.84101564
7109,0.93222654,0.92753905,0.92929685,0.93066406,0.9316406,0.9316406,0.84160155,0.83339846,0.8425781,0.8425781
7209,0.9337891,0.9267578,0.9302734,0.92890626,0.93125,0.93125,0.84296876,0.83320314,0.8419922,0.84335935
7309,0.93359375,0.92695314,0.9302734,0.9291016,0.93007815,0.93007815,0.8457031,0.8298828,0.8453125,0.84375
7409,0.93300784,0.92695314,0.9298828,0.93007815,0.9291016,0.9291016,0.8449219,0.8294922,0.8453125,0.8451172
7509,0.9357422,0.92871094,0.9302734,0.9316406,0.9296875,0.9296875,0.84472656,0.82890624,0.8449219,0.84121096
7609,0.9373047,0.92890626,0.9314453,0.9308594,0.9316406,0.9316406,0.84472656,0.82890624,0.8435547,0.8439453
7709,0.9369141,0.9291016,0.9320313,0.9310547,0.9328125,0.9328125,0.8466797,0.82890624,0.84101564,0.8453125
7809,0.93671876,0.93007815,0.9302734,0.93125,0.9333984,0.9333984,0.84472656,0.82890624,0.8414062,0.84472656
7909,0.9359375,0.9298828,0.9283203,0.93242186,0.93183595,0.93183595,0.84589845,0.8294922,0.8408203,0.84648436
8009,0.9355469,0.9296875,0.93066406,0.9308594,0.93222654,0.93222654,0.8486328,0.8304688,0.84121096,0.8460938
8109,0.93535155,0.93066406,0.9302734,0.93222654,0.93242186,0.93242186,0.8492187,0.8304688,0.8396484,0.85078126
8209,0.9351562,0.9294922,0.9294922,0.9339844,0.9332031,0.9332031,0.8474609,0.83203125,0.8376953,0.8503906
8309,0.93476564,0.9291016,0.9283203,0.9326172,0.9332031,0.9332031,0.8453125,0.8298828,0.83632815,0.8492187
8409,0.934375,0.93066406,0.9277344,0.9320313,0.93535155,0.93535155,0.8419922,0.8318359,0.83554685,0.8486328
8509,0.9326172,0.9294922,0.9267578,0.9316406,0.9345703,0.9345703,0.8396484,0.83144534,0.8371094,0.84882814
8609,0.9308594,0.9302734,0.9273437,0.9326172,0.93417966,0.93417966,0.840625,0.8330078,0.83320314,0.846875
8709,0.93222654,0.93007815,0.9267578,0.93242186,0.934375,0.934375,0.83984375,0.83378905,0.83378905,0.8460938
8809,0.9316406,0.92890626,0.9255859,0.9328125,0.9332031,0.9332031,0.83925784,0.834375,0.83261716,0.84628904
8909,0.9302734,0.92929685,0.9255859,0.9332031,0.93535155,0.93535155,0.8394531,0.8341797,0.8324219,0.84453124
9009,0.93007815,0.9294922,0.9273437,0.9339844,0.93535155,0.93535155,0.8388672,0.8330078,0.8318359,0.8435547
9109,0.9302734,0.93046874,0.92890626,0.93535155,0.9345703,0.9345703,0.83847654,0.8330078,0.8339844,0.8431641
9209,0.9314453,0.9302734,0.9279297,0.9363281,0.9351562,0.9351562,0.8394531,0.83203125,0.83691406,0.84101564
9309,0.93125,0.93125,0.92695314,0.93710935,0.93671876,0.93671876,0.8394531,0.83378905,0.83632815,0.84160155
9409,0.9316406,0.9302734,0.92753905,0.9359375,0.93789065,0.93789065,0.8402344,0.8353516,0.83808595,0.84101564
9509,0.9296875,0.93183595,0.92929685,0.9363281,0.9376953,0.9376953,0.84160155,0.8371094,0.8375,0.8451172
9609,0.9283203,0.9328125,0.92890626,0.9375,0.93828124,0.93828124,0.8408203,0.8382813,0.8378906,0.8435547
9709,0.9273437,0.93222654,0.9294922,0.9373047,0.9376953,0.9376953,0.8408203,0.83847654,0.8382813,0.84296876
9809,0.9283203,0.93007815,0.93125,0.93789065,0.9373047,0.9373047,0.8451172,0.8376953,0.8361328,0.8431641
9909,0.92890626,0.93066406,0.9310547,0.9376953,0.9398438,0.9398438,0.8439453,0.83808595,0.8357422,0.84121096
10009,0.9294922,0.92871094,0.9302734,0.9386719,0.9388672,0.9388672,0.84375,0.8371094,0.83515626,0.8414062
10109,0.9291016,0.9277344,0.92929685,0.9376953,0.9392578,0.9392578,0.8435547,0.8396484,0.8353516,0.83925784
10209,0.9285156,0.9283203,0.9296875,0.9373047,0.9388672,0.9388672,0.8439453,0.8414062,0.8353516,0.83867186
10309,0.9294922,0.92890626,0.93242186,0.9388672,0.93964845,0.93964845,0.84628904,0.8417969,0.8339844,0.8417969
10409,0.9291016,0.9277344,0.93359375,0.9386719,0.9376953,0.9376953,0.8451172,0.84101564,0.83378905,0.84277344
10509,0.9291016,0.9291016,0.9337891,0.93828124,0.9388672,0.9388672,0.8484375,0.84277344,0.8335937,0.8423828
10609,0.93066406,0.92929685,0.9339844,0.9375,0.9398438,0.9398438,0.8472656,0.8402344,0.83320314,0.84414065
10709,0.92929685,0.928125,0.93535155,0.93671876,0.93847656,0.93847656,0.8474609,0.840625,0.83378905,0.8451172
10809,0.93125,0.92871094,0.9375,0.9359375,0.9388672,0.9388672,0.84941405,0.8394531,0.8361328,0.84589845
10909,0.9314453,0.9294922,0.9363281,0.9355469,0.9375,0.9375,0.8496094,0.8375,0.834375,0.8460938
11009,0.9314453,0.93007815,0.9373047,0.9339844,0.93710935,0.93710935,0.8521484,0.8382813,0.83496094,0.8457031
11109,0.9320313,0.92890626,0.9357422,0.93417966,0.9375,0.9375,0.85253906,0.8376953,0.8335937,0.84335935
11209,0.9310547,0.93046874,0.93710935,0.9357422,0.93652344,0.93652344,0.85371095,0.8382813,0.8322266,0.84589845
11309,0.93222654,0.92929685,0.93710935,0.93496096,0.9357422,0.9357422,0.85429686,0.8365234,0.83085936,0.8457031
11409,0.93222654,0.9294922,0.93789065,0.93496096,0.93496096,0.93496096,0.8556641,0.83554685,0.8296875,0.8457031
11509,0.93242186,0.9302734,0.9380859,0.9337891,0.9355469,0.9355469,0.8556641,0.8353516,0.8283203,0.84472656
11609,0.9333984,0.9294922,0.9390625,0.93222654,0.93417966,0.93417966,0.85605466,0.8345703,0.8294922,0.8474609
11709,0.9345703,0.9283203,0.93828124,0.93125,0.9339844,0.9339844,0.8552734,0.8341797,0.83144534,0.84648436
11809,0.93476564,0.9298828,0.9386719,0.9291016,0.9351562,0.9351562,0.8546875,0.8324219,0.8335937,0.8460938
11909,0.93476564,0.93046874,0.94003904,0.92890626,0.93476564,0.93476564,0.85488284,0.8318359,0.83496094,0.8449219
12009,0.9339844,0.93242186,0.94023436,0.9291016,0.9345703,0.9345703,0.853125,0.834375,0.8357422,0.8451172
12109,0.934375,0.9314453,0.94140625,0.9298828,0.9355469,0.9355469,0.8529297,0.8318359,0.83691406,0.8443359
12209,0.93496096,0.9320313,0.9417969,0.9298828,0.93671876,0.93671876,0.853125,0.83125,0.8376953,0.8449219
12309,0.934375,0.93359375,0.94003904,0.9291016,0.93710935,0.93710935,0.853125,0.8322266,0.8388672,0.84414065
12409,0.9357422,0.93359375,0.9386719,0.9296875,0.93671876,0.93671876,0.8582031,0.83496094,0.8417969,0.8453125
12509,0.9361328,0.9320313,0.93964845,0.93066406,0.9375,0.9375,0.8570312,0.8347656,0.84101564,0.8457031
12609,0.9359375,0.9316406,0.9394531,0.9316406,0.9363281,0.9363281,0.85664064,0.83691406,0.8414062,0.84648436
12709,0.9357422,0.93222654,0.93847656,0.93125,0.93652344,0.93652344,0.8558594,0.8353516,0.8394531,0.846875
12809,0.93496096,0.9310547,0.9361328,0.9310547,0.93671876,0.93671876,0.8527344,0.83515626,0.8400391,0.84707034
12909,0.9351562,0.9314453,0.9359375,0.9320313,0.9380859,0.9380859,0.85371095,0.83671874,0.84121096,0.84824216
13009,0.93535155,0.93125,0.9326172,0.93359375,0.9392578,0.9392578,0.85410154,0.8376953,0.8417969,0.8484375
13109,0.93476564,0.9320313,0.9333984,0.93476564,0.9386719,0.9386719,0.85058594,0.8371094,0.8408203,0.84941405
13209,0.9357422,0.93125,0.93300784,0.9328125,0.9394531,0.9394531,0.8492187,0.8371094,0.8425781,0.8472656
13309,0.9355469,0.9320313,0.93300784,0.9328125,0.9412109,0.9412109,0.8496094,0.8388672,0.84121096,0.84707034
13409,0.93671876,0.93222654,0.93222654,0.9326172,0.9410156,0.9410156,0.84824216,0.8382813,0.83867186,0.8453125
13509,0.9375,0.93066406,0.9296875,0.93242186,0.9404297,0.9404297,0.8466797,0.8373047,0.83925784,0.8453125
13609,0.9375,0.92929685,0.9294922,0.9339844,0.94082034,0.94082034,0.84707034,0.8365234,0.8388672,0.8425781
13709,0.9369141,0.93222654,0.9291016,0.9339844,0.9404297,0.9404297,0.8480469,0.83632815,0.8373047,0.8419922
13809,0.93671876,0.9314453,0.9285156,0.93535155,0.940625,0.940625,0.84882814,0.8376953,0.8376953,0.8425781
13909,0.9369141,0.93066406,0.9277344,0.934375,0.940625,0.940625,0.84902346,0.8400391,0.83808595,0.84472656
14009,0.93710935,0.9302734,0.92890626,0.93417966,0.94199216,0.94199216,0.8501953,0.840625,0.83867186,0.84277344
14109,0.9373047,0.9326172,0.9294922,0.93242186,0.9388672,0.9388672,0.8503906,0.840625,0.83847654,0.84160155
14209,0.9380859,0.9310547,0.92929685,0.9328125,0.9369141,0.9369141,0.8515625,0.8402344,0.8375,0.84121096
14309,0.93828124,0.93066406,0.9294922,0.9328125,0.93671876,0.93671876,0.8501953,0.840625,0.83671874,0.8439453
14409,0.9369141,0.93046874,0.9296875,0.93183595,0.93710935,0.93710935,0.8480469,0.840625,0.8347656,0.84101564
14509,0.93828124,0.9320313,0.92890626,0.93125,0.93652344,0.93652344,0.8453125,0.83847654,0.8345703,0.8417969
14609,0.9390625,0.9320313,0.92871094,0.93183595,0.9386719,0.9386719,0.8484375,0.8378906,0.8347656,0.8414062
14709,0.940625,0.93242186,0.93007815,0.9333984,0.9394531,0.9394531,0.8486328,0.83925784,0.8378906,0.8421875
14809,0.9394531,0.93359375,0.9302734,0.93417966,0.93964845,0.93964845,0.85234374,0.8402344,0.83867186,0.84375
14909,0.94082034,0.9332031,0.9316406,0.9339844,0.9376953,0.9376953,0.8515625,0.83984375,0.8376953,0.84160155
15009,0.94023436,0.93476564,0.93222654,0.9316406,0.9363281,0.9363281,0.8484375,0.83691406,0.83847654,0.8417969
15109,0.93964845,0.93535155,0.9332031,0.9316406,0.9351562,0.9351562,0.8503906,0.8375,0.8365234,0.8425781
15209,0.9392578,0.93652344,0.9328125,0.9316406,0.9363281,0.9363281,0.85078126,0.8373047,0.83515626,0.8449219
15309,0.93828124,0.9363281,0.93359375,0.93242186,0.9337891,0.9337891,0.85117185,0.8347656,0.8361328,0.84296876
15409,0.9373047,0.93671876,0.9326172,0.93300784,0.934375,0.934375,0.85078126,0.83691406,0.83847654,0.84472656
15509,0.93652344,0.93652344,0.9339844,0.9333984,0.93359375,0.93359375,0.85117185,0.8361328,0.8394531,0.84414065
15609,0.9361328,0.9386719,0.9332031,0.9326172,0.93359375,0.93359375,0.8503906,0.8382813,0.83867186,0.84335935
15709,0.9361328,0.93652344,0.9339844,0.9332031,0.93417966,0.93417966,0.84902346,0.8390625,0.8382813,0.8439453
15809,0.93652344,0.9359375,0.9333984,0.9328125,0.93476564,0.93476564,0.8455078,0.8394531,0.83554685,0.8431641
15909,0.9375,0.93496096,0.93417966,0.9337891,0.9332031,0.9332031,0.8451172,0.8378906,0.8361328,0.8423828
16009,0.93671876,0.9361328,0.93222654,0.9339844,0.9308594,0.9308594,0.84375,0.8359375,0.8339844,0.84160155
16109,0.9355469,0.9345703,0.9310547,0.9345703,0.9332031,0.9332031,0.8423828,0.8390625,0.8365234,0.8417969
16209,0.9345703,0.9355469,0.9308594,0.9333984,0.9345703,0.9345703,0.8408203,0.84121096,0.83847654,0.8423828
16309,0.9337891,0.9337891,0.9296875,0.9345703,0.934375,0.934375,0.840625,0.8396484,0.8400391,0.840625
16409,0.9339844,0.9328125,0.9294922,0.93417966,0.9337891,0.9337891,0.84121096,0.8365234,0.8396484,0.8435547
16509,0.93417966,0.93183595,0.9310547,0.9333984,0.93417966,0.93417966,0.84414065,0.83808595,0.8390625,0.8435547
16609,0.9326172,0.9308594,0.9314453,0.9326172,0.9326172,0.9326172,0.8419922,0.83632815,0.83984375,0.8435547
16709,0.93183595,0.9310547,0.92929685,0.9320313,0.9314453,0.9314453,0.8417969,0.834375,0.8408203,0.8421875
16809,0.93300784,0.9320313,0.9291016,0.9316406,0.93066406,0.93066406,0.83925784,0.83125,0.840625,0.8382813
16909,0.93125,0.93066406,0.92753905,0.9308594,0.9320313,0.9320313,0.84121096,0.83320314,0.83984375,0.84101564
17009,0.93125,0.92714846,0.92753905,0.9316406,0.93222654,0.93222654,0.84277344,0.834375,0.83847654,0.84121096
17109,0.9308594,0.92578125,0.92636716,0.9298828,0.9332031,0.9332031,0.8425781,0.83378905,0.84042966,0.8414062
17209,0.9291016,0.92460936,0.92636716,0.9296875,0.9320313,0.9320313,0.83984375,0.8345703,0.8402344,0.84160155
17309,0.9285156,0.9230469,0.9253906,0.9285156,0.93222654,0.93222654,0.8396484,0.8339844,0.84296876,0.84375
17409,0.9273437,0.9216797,0.9259766,0.9291016,0.93242186,0.93242186,0.8419922,0.83066404,0.8431641,0.84277344
17509,0.92695314,0.92089844,0.9259766,0.9277344,0.9328125,0.9328125,0.84472656,0.83261716,0.84335935,0.8414062
17609,0.9273437,0.9181641,0.92636716,0.92714846,0.9339844,0.9339844,0.84589845,0.83125,0.8435547,0.84296876
17709,0.9279297,0.9181641,0.925,0.9265625,0.93242186,0.93242186,0.8466797,0.83144534,0.84414065,0.84414065
17809,0.9259766,0.91738284,0.9255859,0.92578125,0.9326172,0.9326172,0.85,0.83144534,0.84589845,0.84589845
17909,0.9242188,0.9181641,0.9253906,0.9242188,0.93242186,0.93242186,0.8521484,0.8328125,0.8455078,0.8474609
18009,0.9255859,0.9169922,0.9259766,0.9242188,0.93359375,0.93359375,0.85234374,0.83203125,0.8453125,0.846875
18109,0.92636716,0.91855466,0.9253906,0.9255859,0.9332031,0.9332031,0.8533203,0.8292969,0.83984375,0.846875
18209,0.92714846,0.9177734,0.92578125,0.9265625,0.9316406,0.9316406,0.8558594,0.8279297,0.8394531,0.84765625
18309,0.9285156,0.91855466,0.92753905,0.92578125,0.9314453,0.9314453,0.8576172,0.82851565,0.8408203,0.84765625
18409,0.9277344,0.9181641,0.92714846,0.9255859,0.9314453,0.9314453,0.8552734,0.8298828,0.8378906,0.8472656
18509,0.9265625,0.9160156,0.92578125,0.9261719,0.93066406,0.93066406,0.85410154,0.82890624,0.83671874,0.8455078
18609,0.9253906,0.9164063,0.9242188,0.9261719,0.93066406,0.93066406,0.8539063,0.8300781,0.8371094,0.84472656
18709,0.92578125,0.9152344,0.92460936,0.92578125,0.9316406,0.9316406,0.8539063,0.8287109,0.8341797,0.84414065
18809,0.92441404,0.91308594,0.92441404,0.9261719,0.9326172,0.9326172,0.8535156,0.83125,0.8339844,0.8451172
18909,0.92460936,0.91308594,0.9259766,0.9253906,0.9310547,0.9310547,0.85253906,0.83027345,0.8339844,0.84453124
19009,0.925,0.91484374,0.92753905,0.9261719,0.9320313,0.9320313,0.85253906,0.83066404,0.8345703,0.8421875
19109,0.92519534,0.915625,0.9273437,0.9267578,0.9328125,0.9328125,0.8550781,0.83066404,0.8341797,0.8421875
19209,0.9248047,0.91503906,0.9265625,0.92636716,0.9316406,0.9316406,0.8550781,0.8283203,0.8324219,0.8408203
19309,0.92519534,0.91621095,0.9279297,0.9255859,0.93066406,0.93066406,0.85410154,0.83027345,0.82890624,0.83808595
19409,0.92695314,0.91796875,0.9283203,0.9253906,0.93007815,0.93007815,0.8539063,0.83125,0.82851565,0.83867186
19509,0.9291016,0.9183594,0.9279297,0.92695314,0.9320313,0.9320313,0.8515625,0.8304688,0.8287109,0.840625
19609,0.92753905,0.92089844,0.9285156,0.9285156,0.93046874,0.93046874,0.8517578,0.8328125,0.83066404,0.83867186
19709,0.9259766,0.9207031,0.9302734,0.9285156,0.93066406,0.93066406,0.8513672,0.83027345,0.8304688,0.83808595
19809,0.9279297,0.9212891,0.9308594,0.92929685,0.93046874,0.93046874,0.8501953,0.83144534,0.8283203,0.8388672
19909,0.9273437,0.92265624,0.93183595,0.928125,0.9310547,0.9310547,0.84902346,0.82851565,0.8267578,0.8373047
20009,0.92714846,0.92226565,0.93066406,0.92753905,0.9310547,0.9310547,0.84941405,0.83066404,0.82773435,0.8390625
20109,0.9255859,0.92148435,0.9316406,0.9273437,0.9298828,0.9298828,0.8484375,0.83066404,0.828125,0.8388672
20209,0.9261719,0.9220703,0.9308594,0.9259766,0.93046874,0.93046874,0.8451172,0.83125,0.8275391,0.8390625
20309,0.92402345,0.92226565,0.9314453,0.9265625,0.9302734,0.9302734,0.84335935,0.8310547,0.8265625,0.8375
20409,0.925,0.9236328,0.93222654,0.9267578,0.93007815,0.93007815,0.8460938,0.8300781,0.8294922,0.83691406
20509,0.92519534,0.92636716,0.9328125,0.92714846,0.93007815,0.93007815,0.84707034,0.8298828,0.8316406,0.83867186
20609,0.9265625,0.9265625,0.9333984,0.9283203,0.9308594,0.9308594,0.84628904,0.82890624,0.8310547,0.8402344
20709,0.92578125,0.9259766,0.9332031,0.92871094,0.92929685,0.92929685,0.8484375,0.8316406,0.82890624,0.84042966
20809,0.92753905,0.9261719,0.93300784,0.9285156,0.9277344,0.9277344,0.8501953,0.8322266,0.82714844,0.84101564
20909,0.9285156,0.92695314,0.9320313,0.92890626,0.9294922,0.9294922,0.8501953,0.83203125,0.8257812,0.83984375
21009,0.9267578,0.92695314,0.9296875,0.92890626,0.93007815,0.93007815,0.84941405,0.83378905,0.8246094,0.840625
21109,0.9279297,0.92695314,0.9291016,0.92929685,0.9302734,0.9302734,0.8466797,0.83339846,0.82480466,0.8382813
21209,0.92871094,0.92714846,0.9291016,0.93066406,0.9328125,0.9328125,0.8484375,0.83378905,0.82714844,0.8371094
21309,0.93007815,0.9253906,0.9265625,0.93242186,0.9332031,0.9332031,0.84765625,0.8330078,0.83085936,0.8390625
21409,0.9302734,0.9238281,0.92753905,0.93125,0.9332031,0.9332031,0.84628904,0.8347656,0.8330078,0.83808595
21509,0.92753905,0.9248047,0.92695314,0.93125,0.9316406,0.9316406,0.84472656,0.8328125,0.83261716,0.8365234
21609,0.92871094,0.9232422,0.9253906,0.9285156,0.9326172,0.9326172,0.8421875,0.828125,0.83144534,0.83984375
21709,0.9296875,0.92285156,0.92460936,0.9283203,0.93476564,0.93476564,0.84101564,0.8300781,0.83144534,0.8373047
21809,0.9279297,0.92402345,0.9248047,0.92929685,0.9328125,0.9328125,0.84042966,0.8275391,0.83378905,0.83632815
21909,0.9291016,0.9230469,0.9234375,0.9314453,0.93222654,0.93222654,0.8402344,0.8283203,0.8345703,0.8373047
22009,0.9277344,0.9232422,0.925,0.93222654,0.9314453,0.9314453,0.83925784,0.82597655,0.83554685,0.8371094
22109,0.9298828,0.921875,0.9242188,0.93222654,0.93300784,0.93300784,0.8388672,0.8240234,0.8388672,0.8390625
22209,0.928125,0.92109376,0.9242188,0.9337891,0.9333984,0.9333984,0.8400391,0.82285154,0.8400391,0.8388672
22309,0.9283203,0.9205078,0.9238281,0.93417966,0.9337891,0.9337891,0.840625,0.8220703,0.84101564,0.83847654
